	conf.int.low	foldChange.MLE	conf.int.up	conservative.foldChange	Signed.P.Zscore	Signed.Q.Value
GRINA	-2.40159079840324	-0.300198849800404	1.55102739063543	0	-0.34037594667704	-2.96502936349372e-05
ZNF146	-2.80185593147045	-0.450298274700607	2.00132566533604	0	-0.343605863009824	-2.96502936349372e-05
DAPK2	-3.90258504740528	-0.700463982867611	2.85188907310385	0	-0.343990025799265	-2.96502936349372e-05
SELENOM	-2.65175650657025	-0.450298274700607	1.90125938206924	0	-0.345746475726629	-2.96502936349372e-05
ME2	-2.35155765676984	-0.300198849800404	1.50099424900203	0	-0.346060713461641	-2.96502936349372e-05
CNST	-4.00265133067206	-0.400265133067206	2.15142509023624	0	-0.346475289838527	-2.96502936349372e-05
FAM221B	-1.80119309880243	-0.300198849800404	1.15076225756822	0	-0.346591183068993	-2.96502936349372e-05
GPI	-1.95129252370263	-0.300198849800404	1.25082854083502	0	-0.346864634518401	-2.96502936349372e-05
PHF2	-2.65175650657025	-0.400265133067206	1.70112681553563	0	-0.347580218140008	-2.96502936349372e-05
WDR70	-2.45162394003664	-0.350231991433806	1.55102739063543	0	-0.348070778126969	-2.96502936349372e-05
BRF1	-2.45162394003664	-0.400265133067206	1.70112681553563	0	-0.348136629078703	-2.96502936349372e-05
KCNK3	-3.60238619760487	-0.700463982867611	3.10205478127086	0	-0.348173039782371	-2.96502936349372e-05
LSM1	-2.40159079840324	-0.350231991433806	1.50099424900203	0	-0.350042243206888	-2.96502936349372e-05
HYLS1	-4.00265133067206	-0.65043084123421	2.80185593147045	0	-0.350182317480351	-2.96502936349372e-05
SCAMP4	-3.90258504740528	-0.500331416334008	2.55169022330344	0	-0.3502854419535	-2.96502936349372e-05
C7orf25	-2.70178964820365	-0.300198849800404	1.55102739063543	0	-0.351226136102541	-2.96502936349372e-05
ECHDC3	-3.75248562250506	-0.550364557967409	2.80185593147045	0	-0.352676679196222	-2.96502936349372e-05
FAM83D	-4.40291646373929	-0.400265133067206	2.35155765676984	0	-0.354639333042557	-2.96502936349372e-05
POLE3	-1.95129252370263	-0.350231991433806	1.30086168246842	0	-0.354683224214334	-2.96502936349372e-05
KATNB1	-3.25215420617106	-0.450298274700607	2.20145823186964	0	-0.354996477083337	-2.96502936349372e-05
CSRP2	-2.95195535637065	-0.450298274700607	1.95129252370263	0	-0.355449455369106	-2.96502936349372e-05
IST1	-2.25149137350304	-0.350231991433806	1.50099424900203	0	-0.357558184974163	-2.96502936349372e-05
SPDL1	-3.75248562250506	-0.450298274700607	2.25149137350304	0	-0.358149616028842	-2.96502936349372e-05
MAP3K2	-2.45162394003664	-0.350231991433806	1.55102739063543	0	-0.358362541353255	-2.96502936349372e-05
GNAI3	-2.20145823186964	-0.350231991433806	1.45096110736863	0	-0.359628693293414	-2.96502936349372e-05
SLC15A2	-3.45228677270465	-0.500331416334008	2.40159079840324	0	-0.359692397871862	-2.96502936349372e-05
NSD1	-1.95129252370263	-0.350231991433806	1.30086168246842	0	-0.361536633620472	-2.96502936349372e-05
TUBB6	-3.35222048943787	-0.350231991433806	2.10139194860284	0	-0.361689625864012	-2.96502936349372e-05
FAM120B	-2.10139194860284	-0.350231991433806	1.35089482410183	0	-0.362361311507753	-2.96502936349372e-05
BAG5	-2.35155765676984	-0.400265133067206	1.55102739063543	0	-0.362370162410941	-2.96502936349372e-05
EMC7	-2.25149137350304	-0.350231991433806	1.40092796573523	0	-0.362409537952338	-2.96502936349372e-05
EPOP	-4.05268447230547	-0.65043084123421	2.80185593147045	0	-0.363251393975221	-2.96502936349372e-05
TMEM86B	-3.35222048943787	-0.450298274700607	2.20145823186964	0	-0.363864283964607	-2.96502936349372e-05
JCAD	-3.95261818903866	-0.550364557967409	3.05202163963746	0	-0.364411566137638	-2.96502936349372e-05
TSR3	-3.45228677270465	-0.500331416334008	2.35155765676984	0	-0.365867531834733	-2.96502936349372e-05
PTRHD1	-2.55169022330344	-0.400265133067206	1.60106053226883	0	-0.366784771891062	-2.96502936349372e-05
VPS36	-1.80119309880243	-0.300198849800404	1.15076225756822	0	-0.366950109541024	-2.96502936349372e-05
ADGRG7	-3.05202163963746	-0.500331416334008	2.20145823186964	0	-0.367073330366145	-2.96502936349372e-05
SPG21	-2.15142509023624	-0.300198849800404	1.30086168246842	0	-0.368054471153356	-2.96502936349372e-05
ZNF296	-4.10271761393888	-0.600397699600813	2.85188907310385	0	-0.369654276329989	-2.96502936349372e-05
EAF1	-3.10205478127086	-0.450298274700607	1.95129252370263	0	-0.369740730893577	-2.96502936349372e-05
PIP4P2	-2.05135880696944	-0.350231991433806	1.35089482410183	0	-0.370089907844542	-2.96502936349372e-05
DCAF5	-2.75182278983705	-0.450298274700607	1.80119309880243	0	-0.37056069333011	-2.96502936349372e-05
KCNJ13	-4.10271761393888	-0.850563407767817	2.95195535637065	0	-0.370651209182626	-2.96502936349372e-05
F2RL3	-2.90192221473725	-0.550364557967409	2.05135880696944	0	-0.371458301163198	-2.96502936349372e-05
PSMB2	-1.85122624043583	-0.300198849800404	1.15076225756822	0	-0.371525026131042	-2.96502936349372e-05
RAB1B	-2.20145823186964	-0.400265133067206	1.45096110736863	0	-0.374063506920606	-2.96502936349372e-05
ITGA2	-3.85255190577187	-0.65043084123421	2.80185593147045	0	-0.374133092104232	-2.96502936349372e-05
GCHFR	-4.10271761393888	-0.600397699600813	2.80185593147045	0	-0.37573576972378	-2.96502936349372e-05
BLOC1S3	-3.85255190577187	-0.700463982867611	2.70178964820365	0	-0.376331882215394	-2.96502936349372e-05
TRAPPC2L	-2.15142509023624	-0.350231991433806	1.40092796573523	0	-0.376837134423118	-2.96502936349372e-05
EFCAB11	-4.15275075557229	-0.400265133067206	2.15142509023624	0	-0.377575648571393	-2.96502936349372e-05
ALDOA	-3.85255190577187	0	2.65175650657025	0	-0.377787325555245	-2.96502936349372e-05
LOC112694756	-3.85255190577187	0	2.65175650657025	0	-0.377787325555245	-2.96502936349372e-05
CCDC36	-4.25281703883907	-0.850563407767817	3.05202163963746	0	-0.379387803820197	-2.96502936349372e-05
NDUFB11	-1.80119309880243	-0.300198849800404	1.10072911593482	0	-0.379503450624063	-2.96502936349372e-05
GATD3A	-3.10205478127086	-0.500331416334008	2.00132566533604	0	-0.379703892252351	-2.96502936349372e-05
GATD3B	-3.10205478127086	-0.500331416334008	2.00132566533604	0	-0.379703892252351	-2.96502936349372e-05
SNORD11B	-4.10271761393888	-0.850563407767817	2.95195535637065	0	-0.380097997186369	-2.96502936349372e-05
EGLN3	-3.95261818903866	-0.850563407767817	2.80185593147045	0	-0.381145086285081	-2.96502936349372e-05
ST14	-4.30285018047248	-0.600397699600813	3.00198849800405	0	-0.382064107051546	-2.96502936349372e-05
NUDC	-1.90125938206923	-0.300198849800404	1.20079539920162	0	-0.382257386645383	-2.96502936349372e-05
RFLNB	-4.05268447230547	-0.700463982867611	2.85188907310385	0	-0.382909622563645	-2.96502936349372e-05
RRP1	-2.00132566533604	-0.300198849800404	1.20079539920162	0	-0.384106263972554	-2.96502936349372e-05
EFHD2	-2.55169022330344	-0.400265133067206	1.55102739063543	0	-0.384174378681563	-2.96502936349372e-05
NUP133	-2.50165708167004	-0.450298274700607	1.65109367390223	0	-0.384999197554067	-2.96502936349372e-05
SMNDC1	-2.15142509023624	-0.350231991433806	1.35089482410183	0	-0.386681611554441	-2.96502936349372e-05
DACT3	-4.00265133067206	-0.750497124501012	2.75182278983705	0	-0.386963210898712	-2.96502936349372e-05
MRPL54	-2.00132566533604	-0.350231991433806	1.25082854083502	0	-0.387327742371378	-2.96502936349372e-05
NCKIPSD	-3.60238619760487	-0.600397699600813	2.55169022330344	0	-0.387640086556265	-2.96502936349372e-05
MBIP	-2.25149137350304	-0.350231991433806	1.40092796573523	0	-0.387764730615429	-2.96502936349372e-05
TIMM17A	-1.95129252370263	-0.350231991433806	1.25082854083502	0	-0.388440949174356	-2.96502936349372e-05
SUPT16H	-2.00132566533604	-0.300198849800404	1.20079539920162	0	-0.388779373385405	-2.96502936349372e-05
CHORDC1	-2.10139194860284	-0.350231991433806	1.30086168246842	0	-0.389911936982573	-2.96502936349372e-05
SEC23IP	-1.95129252370263	-0.350231991433806	1.25082854083502	0	-0.390564278444243	-2.96502936349372e-05
LRRC39	-4.10271761393888	-0.65043084123421	2.60172336493685	0	-0.392138348361043	-2.96502936349372e-05
CCDC126	-3.65241933923828	-0.600397699600813	2.50165708167004	0	-0.392206886460159	-2.96502936349372e-05
LARS1	-2.05135880696944	-0.350231991433806	1.30086168246842	0	-0.392263542845766	-2.96502936349372e-05
ZNF831	-3.55235305597146	-0.600397699600813	2.30152451513644	0	-0.392692171881908	-2.96502936349372e-05
POLR3H	-2.75182278983705	-0.450298274700607	1.70112681553563	0	-0.39335414550599	-2.96502936349372e-05
COX5A	-2.05135880696944	-0.350231991433806	1.25082854083502	0	-0.393662699197186	-2.96502936349372e-05
FAM204A	-2.45162394003664	-0.400265133067206	1.50099424900203	0	-0.393981783403696	-2.96502936349372e-05
DCAF7	-2.20145823186964	-0.400265133067206	1.40092796573523	0	-0.394053927917964	-2.96502936349372e-05
GNL3	-1.90125938206923	-0.300198849800404	1.15076225756822	0	-0.394703351216899	-2.96502936349372e-05
CETN3	-1.85122624043583	-0.300198849800404	1.10072911593482	0	-0.395979339848395	-2.96502936349372e-05
TBCA	-1.85122624043583	-0.300198849800404	1.15076225756822	0	-0.396031747298787	-2.96502936349372e-05
NR2C2AP	-3.05202163963746	-0.500331416334008	1.90125938206924	0	-0.396445362286658	-2.96502936349372e-05
HSPBP1	-2.00132566533604	-0.350231991433806	1.25082854083502	0	-0.398278334962762	-2.96502936349372e-05
NOP10	-1.80119309880243	-0.300198849800404	1.10072911593482	0	-0.39956569612835	-2.96502936349372e-05
LAMTOR4	-2.15142509023624	-0.350231991433806	1.30086168246842	0	-0.399972653658233	-2.96502936349372e-05
COX7B	-1.75115995716903	-0.300198849800404	1.10072911593482	0	-0.400034569253838	-2.96502936349372e-05
DEGS1	-2.25149137350304	-0.350231991433806	1.35089482410183	0	-0.40058101395786	-2.96502936349372e-05
MIR16-2	-4.05268447230547	-0.800530266134413	2.75182278983705	0	-0.401133665467144	-2.96502936349372e-05
MYL6B	-4.05268447230547	-0.700463982867611	2.85188907310385	0	-0.40204066787869	-2.96502936349372e-05
SUGP1	-2.55169022330344	-0.450298274700607	1.65109367390223	0	-0.403031393165237	-2.96502936349372e-05
PI4K2A	-2.40159079840324	-0.400265133067206	1.50099424900203	0	-0.403064144339238	-2.96502936349372e-05
ADO	-2.20145823186964	-0.350231991433806	1.30086168246842	0	-0.403103435875376	-2.96502936349372e-05
B4GALT6	-2.60172336493685	-0.400265133067206	1.60106053226883	0	-0.403307041006556	-2.96502936349372e-05
KIF3B	-3.25215420617106	-0.500331416334008	2.05135880696944	0	-0.404069879137944	-2.96502936349372e-05
CCNB2	-2.65175650657025	-0.400265133067206	1.55102739063543	0	-0.405136047791523	-2.96502936349372e-05
LAT	-2.40159079840324	-0.400265133067206	1.45096110736863	0	-0.405155927477519	-2.96502936349372e-05
RYBP	-3.20212106453766	-0.500331416334008	1.95129252370263	0	-0.405688271133252	-2.96502936349372e-05
FAM8A1	-2.90192221473725	-0.500331416334008	1.90125938206924	0	-0.405729482604482	-2.96502936349372e-05
NFATC2IP	-2.75182278983705	-0.450298274700607	1.75115995716903	0	-0.406534777519175	-2.96502936349372e-05
EEPD1	-3.70245248087165	-0.700463982867611	2.75182278983705	0	-0.407417025519601	-2.96502936349372e-05
LIN7C	-1.95129252370263	-0.350231991433806	1.20079539920162	0	-0.407902957909033	-2.96502936349372e-05
NDUFA2	-1.85122624043583	-0.300198849800404	1.10072911593482	0	-0.407905561059157	-2.96502936349372e-05
TRIM68	-2.95195535637065	-0.600397699600813	2.30152451513644	0	-0.409019947353405	-2.96502936349372e-05
NAIF1	-2.75182278983705	-0.500331416334008	1.75115995716903	0	-0.409325428668738	-2.96502936349372e-05
C9orf43	-4.10271761393888	-0.950629691034615	2.90192221473725	0	-0.409457912201312	-2.96502936349372e-05
BTBD7	-2.60172336493685	-0.400265133067206	1.55102739063543	0	-0.41017223865191	-2.96502936349372e-05
TREML2	-1.90125938206923	-0.350231991433806	1.20079539920162	0	-0.410241760279704	-2.96502936349372e-05
PATL1	-2.60172336493685	-0.450298274700607	1.65109367390223	0	-0.41070027102398	-2.96502936349372e-05
MCTP2	-3.85255190577187	-0.600397699600813	2.50165708167004	0	-0.411227567527855	-2.96502936349372e-05
UBR5	-2.30152451513644	-0.400265133067206	1.35089482410183	0	-0.411229405902043	-2.96502936349372e-05
ZBTB47	-4.15275075557229	-0.700463982867611	2.70178964820365	0	-0.411543494209926	-2.96502936349372e-05
SLC25A43	-4.10271761393888	-0.900596549401214	2.85188907310385	0	-0.413259126192047	-2.96502936349372e-05
AMMECR1L	-2.50165708167004	-0.450298274700607	1.55102739063543	0	-0.413355482276605	-2.96502936349372e-05
TTYH2	-3.60238619760487	-0.600397699600813	2.30152451513644	0	-0.413774127848934	-2.96502936349372e-05
CPT1A	-2.05135880696944	-0.350231991433806	1.25082854083502	0	-0.414106323326632	-2.96502936349372e-05
P3H2	-4.10271761393888	-0.850563407767817	2.75182278983705	0	-0.415082022028949	-2.96502936349372e-05
RBM4	-3.50231991433806	-0.500331416334008	2.00132566533604	0	-0.415215230290921	-2.96502936349372e-05
CCDC117	-3.40225363107127	-0.500331416334008	1.95129252370263	0	-0.415227487051672	-2.96502936349372e-05
SCARNA7	-4.10271761393888	-0.800530266134413	2.75182278983705	0	-0.415470797350567	-2.96502936349372e-05
DHRS4	-2.60172336493685	-0.450298274700607	1.60106053226883	0	-0.416308298355968	-2.96502936349372e-05
DHRS4L2	-2.60172336493685	-0.450298274700607	1.60106053226883	0	-0.416308298355968	-2.96502936349372e-05
AGTRAP	-2.25149137350304	-0.400265133067206	1.35089482410183	0	-0.418098385686181	-2.96502936349372e-05
PNRC1	-2.05135880696944	-0.350231991433806	1.20079539920162	0	-0.418318122706491	-2.96502936349372e-05
RRP36	-2.60172336493685	-0.450298274700607	1.60106053226883	0	-0.418337202203731	-2.96502936349372e-05
SPATA9	-4.20278389720566	-0.950629691034615	2.75182278983705	0	-0.41884837088566	-2.96502936349372e-05
NIT2	-2.20145823186964	-0.400265133067206	1.40092796573523	0	-0.420482279483309	-2.96502936349372e-05
GTPBP4	-1.95129252370263	-0.350231991433806	1.15076225756822	0	-0.420738416824515	-2.96502936349372e-05
ERLIN2	-2.90192221473725	-0.500331416334008	1.75115995716903	0	-0.42100876880928	-2.96502936349372e-05
CCDC71L	-3.75248562250506	-0.600397699600813	2.25149137350304	0	-0.422209422963969	-2.96502936349372e-05
GADD45G	-2.90192221473725	-0.550364557967409	1.85122624043583	0	-0.423437883971559	-2.96502936349372e-05
INAFM2	-2.10139194860284	-0.400265133067206	1.30086168246842	0	-0.423750791330484	-2.96502936349372e-05
CHAMP1	-2.70178964820365	-0.500331416334008	1.65109367390223	0	-0.42443850299687	-2.96502936349372e-05
HILPDA	-2.65175650657025	-0.450298274700607	1.65109367390223	0	-0.424552196162051	-2.96502936349372e-05
SF3B5	-1.90125938206923	-0.350231991433806	1.15076225756822	0	-0.425660646344286	-2.96502936349372e-05
SOCS5	-2.55169022330344	-0.450298274700607	1.70112681553563	0	-0.425914445776131	-2.96502936349372e-05
COX14	-1.90125938206923	-0.350231991433806	1.15076225756822	0	-0.427130274261625	-2.96502936349372e-05
CCDC142	-4.00265133067206	-0.850563407767817	2.70178964820365	0	-0.427734530792799	-2.96502936349372e-05
BCO2	-3.90258504740528	-0.600397699600813	2.30152451513644	0	-0.427941178564047	-2.96502936349372e-05
RNF125	-2.10139194860284	-0.400265133067206	1.25082854083502	0	-0.428888470928957	-2.96502936349372e-05
CPLANE1	-2.80185593147045	-0.450298274700607	1.65109367390223	0	-0.430769054550995	-2.96502936349372e-05
CREB5	-2.50165708167004	-0.450298274700607	1.55102739063543	0	-0.43205903890098	-2.96502936349372e-05
TUBB4A	-3.75248562250506	-0.0500331416334001	2.45162394003664	0	-0.432481777182864	-2.96502936349372e-05
PRPF38A	-1.95129252370263	-0.350231991433806	1.20079539920162	0	-0.433810217786554	-2.96502936349372e-05
ZNF34	-4.15275075557229	-0.800530266134413	2.85188907310385	0	-0.434201822609469	-2.96502936349372e-05
NME4	-2.15142509023624	-0.400265133067206	1.30086168246842	0	-0.436902928756355	-2.96502936349372e-05
MINPP1	-2.70178964820365	-0.450298274700607	1.65109367390223	0	-0.437175711349701	-2.96502936349372e-05
RAB39B	-4.10271761393888	-0.900596549401214	2.75182278983705	0	-0.437692100811782	-2.96502936349372e-05
RNASEH1	-2.80185593147045	-0.500331416334008	1.70112681553563	0	-0.438877769321075	-2.96502936349372e-05
CFP	-3.55235305597146	-0.65043084123421	2.25149137350304	0	-0.439189072656575	-2.96502936349372e-05
RFK	-1.95129252370263	-0.350231991433806	1.15076225756822	0	-0.440486840599188	-2.96502936349372e-05
RAD9A	-3.55235305597146	-0.550364557967409	2.10139194860284	0	-0.440491400601604	-2.96502936349372e-05
TAF2	-2.25149137350304	-0.400265133067206	1.35089482410183	0	-0.440737844495922	-2.96502936349372e-05
SMIM13	-3.30218734780446	-0.550364557967409	2.00132566533604	0	-0.441145831416522	-2.96502936349372e-05
BCAP31	-1.95129252370263	-0.350231991433806	1.15076225756822	0	-0.444596171038276	-2.96502936349372e-05
PHYH	-2.30152451513644	-0.400265133067206	1.35089482410183	0	-0.444810249611926	-2.96502936349372e-05
RAB7A	-2.05135880696944	-0.350231991433806	1.20079539920162	0	-0.446107133913919	-2.96502936349372e-05
SDHD	-1.95129252370263	-0.350231991433806	1.15076225756822	0	-0.446218554090122	-2.96502936349372e-05
SRP54	-3.25215420617106	-0.600397699600813	2.00132566533604	0	-0.446241425181358	-2.96502936349372e-05
TSPAN31	-2.20145823186964	-0.400265133067206	1.35089482410183	0	-0.447776961710195	-2.96502936349372e-05
AP1AR	-2.85188907310385	-0.450298274700607	1.60106053226883	0	-0.448086793171823	-2.96502936349372e-05
MSL2	-2.45162394003664	-0.450298274700607	1.40092796573523	0	-0.448767869400945	-2.96502936349372e-05
POLB	-2.15142509023624	-0.400265133067206	1.30086168246842	0	-0.449031794145031	-2.96502936349372e-05
CDK7	-2.15142509023624	-0.400265133067206	1.25082854083502	0	-0.44967121550946	-2.96502936349372e-05
CNR1	-4.20278389720566	-0.950629691034615	2.75182278983705	0	-0.450264679735778	-2.96502936349372e-05
CXorf38	-2.40159079840324	-0.450298274700607	1.40092796573523	0	-0.450986414694645	-2.96502936349372e-05
OSCP1	-4.20278389720566	-0.900596549401214	2.80185593147045	0	-0.451541664309684	-2.96502936349372e-05
CRNKL1	-2.10139194860284	-0.400265133067206	1.25082854083502	0	-0.451660605998752	-2.96502936349372e-05
COX6B1	-1.80119309880243	-0.350231991433806	1.05069597430142	0	-0.452195949313231	-2.96502936349372e-05
PSME3IP1	-2.25149137350304	-0.400265133067206	1.30086168246842	0	-0.45227946563543	-2.96502936349372e-05
GDF3	-2.65175650657025	-0.450298274700607	1.50099424900203	0	-0.453272462225587	-2.96502936349372e-05
RTF1	-2.15142509023624	-0.400265133067206	1.30086168246842	0	-0.454558050933649	-2.96502936349372e-05
COX15	-2.60172336493685	-0.450298274700607	1.50099424900203	0	-0.455050662770758	-2.96502936349372e-05
SMARCD1	-2.30152451513644	-0.450298274700607	1.35089482410183	0	-0.457434544251414	-2.96502936349372e-05
AKR7L	-3.40225363107127	-0.550364557967409	1.90125938206924	0	-0.457774942235125	-2.96502936349372e-05
C1orf43	-2.80185593147045	-0.500331416334008	1.60106053226883	0	-0.457981692223458	-2.96502936349372e-05
